,ID,YR,YEAR_OF_BIRTH,COUNTRY_OF_BIRTH,RACE,GENDER,C1DOB_Y,HAVING_HEALTHPLAN,FAMSIZE_,TNFI_,POVSTATUS_,REGION_,MARSTAT_KEY_,WKSUEMP_PCY_,URBAN_RURAL_,JOBSNUM_,NUMCH_,AGE_1STCHILD,EVER_IN_POVERTY,WHEN_IN_POVERTY,INCOME_,INCOME_MAX,EVER_EDU_LOAN,EDU_DEGREE,EVER_DIVORCED_,EVER_UNEMPLOYED_,HOURS_WORKED_PER_WEEK_,MAJOR_1_,MAJOR_2_,EDU_MAJOR,AMT_EDU_LOAN_,TOTAL_EDU_LOAN,CAL_YEAR_JOBS_,NET_WORTH_,EMP_STATUS_,EDU_LOAN_
2511,2829,1994,63,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",FEMALE,1988,Yes,4,23000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,12,2,24,Yes,ADULT ONLY,0,52700,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,8120,3: OUT OF LABOR FORCE,
2512,2830,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1980,No,3,-2,-3,1: NORTHEAST,2: 2  SEPARATED,0,0: RURAL,16,0,16,No,NEVER,11000,24000,-4,High school diploma (or equivalent),No,Yes,85,-4,-4,-4,-4,-5,2,1500,1: EMPLOYED,
2513,2831,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,No,1,30000,0: NOT IN POVERTY,3: SOUTH,3: 3  DIVORCED,0,0: RURAL,30,0,No children yet,No,NEVER,30000,40000,No,High school diploma (or equivalent),Yes,No,98,1004,-4,1004,-4,-4,2,2000,1: EMPLOYED,
2514,2832,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,2012,Yes,1,30600,0: NOT IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,35,1: URBAN,11,0,48,Yes,ADULT ONLY,27000,73000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,1,69200,1: EMPLOYED,
2515,2833,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1978,Yes,4,42700,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,1,2,18,No,NEVER,24700,75000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-5,2,64300,1: EMPLOYED,
2516,2834,1994,58,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",FEMALE,1978,Yes,4,41700,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,3,2,19,No,NEVER,17000,17000,No,High school diploma (or equivalent),No,No,41,509,-4,509,-4,-5,2,61000,1: EMPLOYED,
2517,2835,1994,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1984,Yes,4,43314,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,8,1: URBAN,7,2,25,No,NEVER,12000,29000,-4,High school diploma (or equivalent),No,No,30,-4,-4,-4,-4,-5,2,109400,1: EMPLOYED,
2518,2836,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1981,No,5,85400,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,13,2,23,No,NEVER,40000,83000,-4,High school diploma (or equivalent),Yes,Yes,60,1501,-4,1501,-4,-5,2,4501,1: EMPLOYED,
2519,2837,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1991,Yes,3,40264,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,14,1,27,No,NEVER,15000,30000,-4,-5,No,No,95,-4,-4,-4,-4,-5,2,7900,1: EMPLOYED,
2520,2838,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,39950,0: NOT IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,16,0,No children yet,Yes,ADULT ONLY,37000,91700,No,Bachelor of Science (BS),No,Yes,43,913,-4,901,-4,4300,2,7500,1: EMPLOYED,
2521,2839,1994,58,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,59000,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,6,0,No children yet,No,NEVER,37000,84000,Yes,High school diploma (or equivalent),No,No,80,910,-4,910,-4,1500,2,56100,1: EMPLOYED,
2522,2840,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,50100,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,14,0,No children yet,No,NEVER,26000,160000,No,"Master's Degree (MA, MBA, MS, MSW)",No,No,40,515,-4,514,-4,750,2,93700,1: EMPLOYED,
2523,2841,1994,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1982,Yes,5,77000,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,1,3,23,No,NEVER,24000,70000,No,Associate/Junior College (AA),No,No,24,1299,-4,1299,-4,-4,2,227000,1: EMPLOYED,
2524,2842,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,No,1,42000,0: NOT IN POVERTY,1: NORTHEAST,3: 3  DIVORCED,0,1: URBAN,10,0,No children yet,No,NEVER,42000,100000,No,High school diploma (or equivalent),Yes,No,100,4901,-4,4901,-4,-4,2,13600,1: EMPLOYED,
2525,2843,1994,63,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,34000,0: NOT IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,8,0,No children yet,No,NEVER,34000,48000,No,"Master's Degree (MA, MBA, MS, MSW)",No,No,43,1225,-4,1225,-4,1000,2,40500,1: EMPLOYED,
2526,2845,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1998,Yes,1,20200,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,10,0,35,Yes,ADULT ONLY,20000,74000,Yes,Doctoral Degree (PhD),No,No,104,-3,-4,0,-4,8700,2,20800,1: EMPLOYED,
2527,2846,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,30000,0: NOT IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,17,0,No children yet,Yes,ADULT ONLY,18000,31141,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,25,1511,-4,1914,6000,7000,2,4000,1: EMPLOYED,
2528,2847,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,22000,0: NOT IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,14,0,No children yet,Yes,ADULT ONLY,22000,56000,Yes,Other (SPECIFY),No,No,40,4901,-4,4901,-4,70000,2,-9450,1: EMPLOYED,
2529,2848,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,39250,0: NOT IN POVERTY,1: NORTHEAST,2: 2  SEPARATED,0,1: URBAN,13,0,No children yet,Yes,ADULT ONLY,38000,65800,No,Bachelor of Arts Degree (BA),No,No,40,901,-4,901,-4,-4,2,9800,1: EMPLOYED,
2530,2849,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,52120,0: NOT IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,9,0,No children yet,Yes,ADULT ONLY,52000,60000,Yes,Bachelor of Arts Degree (BA),No,No,43,2001,-4,1902,-4,10000,2,5100,1: EMPLOYED,
2531,2850,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1997,Yes,2,189918,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,22,0,34,No,NEVER,55000,307823,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,110,2204,-4,2204,-4,29000,3,946749,1: EMPLOYED,
2532,2851,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1990,Yes,4,189918,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,6,2,26,Yes,ADULT ONLY,101653,343830,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,Yes,50,0,-4,0,-4,22500,2,60000,1: EMPLOYED,
2533,2852,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,No,3,-2,-3,1: NORTHEAST,0: 0  NEVER MARRIED,3,1: URBAN,24,0,No children yet,Yes,ADULT ONLY,14000,42000,-4,None,No,Yes,90,-4,-4,-4,-4,-4,2,159500,1: EMPLOYED,
2534,2853,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,No,4,22148,0: NOT IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,40,1: URBAN,17,0,No children yet,Yes,ADULT ONLY,12000,35000,No,High school diploma (or equivalent),No,Yes,-4,701,-4,701,-4,-5,1,0,2: UNEMPLOYED,
2535,2854,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1988,Yes,3,30000,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,8,1,25,No,NEVER,24000,47000,Yes,High school diploma (or equivalent),No,Yes,45,799,-4,799,-4,1500,2,36650,1: EMPLOYED,
2536,2855,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1984,No,4,-2,-3,1: NORTHEAST,3: 3  DIVORCED,0,1: URBAN,11,3,20,Yes,ADULT ONLY,0,65000,-4,High school diploma (or equivalent),Yes,Yes,-4,1299,-4,1299,-4,5000,0,92303,3: OUT OF LABOR FORCE,
2537,2856,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,38000,0: NOT IN POVERTY,1: NORTHEAST,3: 3  DIVORCED,3,1: URBAN,9,0,No children yet,No,NEVER,38000,45000,Yes,Associate/Junior College (AA),Yes,No,55,514,-4,514,-4,-4,4,62300,1: EMPLOYED,
2538,2857,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1986,Yes,1,62000,0: NOT IN POVERTY,1: NORTHEAST,3: 3  DIVORCED,0,1: URBAN,7,0,25,No,NEVER,52000,53000,-4,High school diploma (or equivalent),Yes,No,70,506,-4,506,-4,-5,2,135963,1: EMPLOYED,
2539,2858,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1993,Yes,3,26200,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,15,1,30,No,NEVER,20000,65000,-4,High school diploma (or equivalent),No,No,51,-4,-4,-4,-4,-4,2,22501,1: EMPLOYED,
2540,2860,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1991,Yes,4,61050,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,4,2,27,No,NEVER,25000,63000,No,Bachelor of Science (BS),No,Yes,40,701,-4,835,-4,-5,2,57500,1: EMPLOYED,
2541,2861,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1993,Yes,3,91300,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,12,1,29,Yes,ADULT ONLY,56000,343830,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,50,906,-4,906,-4,8000,2,80400,1: EMPLOYED,
2542,2863,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,80050,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,4,0,No children yet,No,NEVER,35000,50000,No,High school diploma (or equivalent),No,No,40,1011,-4,1011,-4,-4,2,62000,1: EMPLOYED,
2543,2864,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1997,No,1,500,1: IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,15,0,39,Yes,ADULT ONLY,500,25000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,4500,3: OUT OF LABOR FORCE,
2544,2865,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,12748,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,19,0,No children yet,Yes,ADULT ONLY,12748,20000,-4,None,No,Yes,77,-4,-4,-4,-4,-5,2,-30260,1: EMPLOYED,
2545,2866,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1981,Yes,4,36100,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,10,2,19,Yes,ADULT ONLY,12000,120000,No,None,No,No,60,506,-4,506,-4,-4,2,152500,1: EMPLOYED,
2546,2867,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,41000,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,16,0,No children yet,No,NEVER,10000,24000,-4,High school diploma (or equivalent),No,Yes,15,-4,-4,-4,-4,-4,2,20000,1: EMPLOYED,
2547,2868,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1987,Yes,4,57000,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,3,2,29,No,NEVER,56000,92000,Yes,Bachelor of Science (BS),No,No,65,506,-4,506,-4,2500,2,89500,1: EMPLOYED,
2548,2869,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1995,Yes,3,189918,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,18,1,34,No,NEVER,0,28000,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,Yes,-4,-3,-4,-3,-4,5000,0,103000,3: OUT OF LABOR FORCE,
2549,2870,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1982,Yes,3,73200,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,5,1,20,No,NEVER,46000,126000,No,"Master's Degree (MA, MBA, MS, MSW)",Yes,No,50,506,-4,506,-4,-4,2,104700,1: EMPLOYED,
2550,2871,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,2000,Yes,2,61200,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,10,0,36,No,NEVER,30000,80000,No,"Master's Degree (MA, MBA, MS, MSW)",No,Yes,40,506,-4,506,-4,14000,2,63000,1: EMPLOYED,
2551,2872,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,65500,0: NOT IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,4,0,No children yet,No,NEVER,65000,312324,No,Bachelor of Arts Degree (BA),No,No,50,500,-4,500,-4,-4,2,80000,1: EMPLOYED,
2552,2873,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,28400,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,9,0,No children yet,No,NEVER,28400,79000,Yes,Doctoral Degree (PhD),No,No,50,-4,-4,801,-4,7600,3,29200,1: EMPLOYED,
2553,2874,1994,60,IN THE US,HISPANIC,MALE,1979,Yes,3,19752,0: NOT IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,7,2,18,Yes,ADULT ONLY,16500,33000,-4,None,No,No,40,-4,-4,-4,-4,-4,2,10540,1: EMPLOYED,
2554,2876,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1986,Yes,4,189918,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,5,2,25,No,NEVER,52000,100000,No,High school diploma (or equivalent),No,Yes,50,-4,-4,-4,-4,-4,3,121000,3: OUT OF LABOR FORCE,
2555,2877,1994,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1991,Yes,3,52400,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,4,1,32,No,NEVER,24000,65000,No,Associate/Junior College (AA),No,No,30,701,-4,701,-4,-5,2,81000,1: EMPLOYED,
2556,2878,1994,58,IN THE US,HISPANIC,FEMALE,1974,Yes,5,10116,1: IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,0,4,15,Yes,ADULT ONLY,0,3300,-4,None,No,No,-4,-4,-4,-4,-4,-4,0,-2000,3: OUT OF LABOR FORCE,
2557,2879,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1984,Yes,4,78500,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,3,1: URBAN,8,2,26,Yes,ADULT ONLY,33000,55000,-4,High school diploma (or equivalent),No,No,35,-4,-4,-4,-4,-4,3,83271,1: EMPLOYED,
2558,2880,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1985,Yes,3,47780,0: NOT IN POVERTY,1: NORTHEAST,3: 3  DIVORCED,0,1: URBAN,6,2,25,No,NEVER,40000,92000,-4,High school diploma (or equivalent),Yes,No,40,-4,-4,-4,-4,-4,2,10500,1: EMPLOYED,
2559,2881,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,25000,0: NOT IN POVERTY,1: NORTHEAST,2: 2  SEPARATED,0,1: URBAN,11,0,No children yet,Yes,CHILD ONLY,25000,40000,-4,High school diploma (or equivalent),Yes,Yes,65,-4,-4,-4,-4,-5,1,27500,1: EMPLOYED,
2560,2882,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,4,74000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,13,0,No children yet,Yes,ADULT ONLY,21000,48000,-4,High school diploma (or equivalent),No,No,52,-4,-4,-4,-4,-4,2,21500,1: EMPLOYED,
2561,2883,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1989,Yes,3,75000,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,5,1,27,Yes,ADULT ONLY,37500,42000,-4,High school diploma (or equivalent),No,No,35,-4,-4,-4,-4,-4,2,-1,1: EMPLOYED,
2562,2884,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,2009,Yes,2,189918,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,4,0,45,No,NEVER,60000,100948,-4,High school diploma (or equivalent),No,No,60,-4,-4,-4,-4,-4,2,-1,1: EMPLOYED,
2563,2885,1994,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1984,No,5,-2,-3,3: SOUTH,1: 1  MARRIED,0,1: URBAN,19,3,26,Yes,ADULT ONLY,-2,50000,-4,High school diploma (or equivalent),Yes,Yes,105,-4,-4,-4,-4,-4,3,67167,1: EMPLOYED,
2564,2886,1994,59,IN THE US,BLACK,FEMALE,1976,No,4,24000,0: NOT IN POVERTY,3: SOUTH,2: 2  SEPARATED,0,1: URBAN,13,3,16,Yes,ADULT ONLY,24000,26500,No,High school diploma (or equivalent),Yes,No,40,509,-4,509,-4,-4,2,2000,1: EMPLOYED,
2565,2887,1994,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1991,Yes,3,50050,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,11,1,33,No,NEVER,0,32000,No,High school diploma (or equivalent),No,No,21,501,-4,501,-4,-5,0,22500,1: EMPLOYED,
2566,2888,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,189918,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,6,0,No children yet,No,NEVER,101653,101653,Yes,High school diploma (or equivalent),No,No,60,902,-4,902,-4,5000,2,40000,1: EMPLOYED,
2567,2889,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,2003,Yes,1,43000,0: NOT IN POVERTY,1: NORTHEAST,3: 3  DIVORCED,0,1: URBAN,6,0,39,No,NEVER,42000,307823,No,Bachelor of Science (BS),Yes,No,53,701,-4,701,-4,-4,2,156000,1: EMPLOYED,
2568,2890,1994,63,IN THE US,HISPANIC,MALE,1986,Yes,3,92000,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,16,1,22,No,NEVER,30000,35000,No,-5,No,Yes,100,-4,-4,-4,-4,-5,2,-1,1: EMPLOYED,
2569,2892,1994,64,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",FEMALE,1994,Yes,2,52000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,45,1: URBAN,12,0,29,Yes,BOTH CHILD AND ADULT,4000,20000,No,"Master's Degree (MA, MBA, MS, MSW)",No,Yes,60,1914,-4,1914,-4,-4,2,-1,1: EMPLOYED,
2570,2893,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1989,Yes,4,85000,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,9,2,29,No,NEVER,101653,343830,No,"Master's Degree (MA, MBA, MS, MSW)",No,No,50,906,-4,906,-4,-4,2,946749,1: EMPLOYED,
2571,2894,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1997,Yes,2,189918,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,7,0,34,Yes,ADULT ONLY,69000,343830,Yes,Bachelor of Science (BS),No,No,40,4901,-4,4901,-4,5000,2,231417,1: EMPLOYED,
2572,2895,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,2002,Yes,1,-2,-3,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,9,0,37,Yes,ADULT ONLY,35000,343830,-4,Bachelor of Arts Degree (BA),No,Yes,45,0,-4,0,-4,-4,3,72000,1: EMPLOYED,
2573,2896,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1990,Yes,4,71000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,10,2,28,Yes,ADULT ONLY,70000,343830,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,55,517,-4,517,-4,7500,2,201000,1: EMPLOYED,
2574,2899,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,36000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,7,0,No children yet,Yes,ADULT ONLY,36000,90325,No,Bachelor of Science (BS),No,No,35,4901,-4,4901,-4,-4,2,946749,1: EMPLOYED,
2575,2900,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1990,Yes,4,189918,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,6,2,29,No,NEVER,0,56000,No,"Master's Degree (MA, MBA, MS, MSW)",No,No,-4,913,-4,913,-4,9000,0,214000,3: OUT OF LABOR FORCE,
2576,2901,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,-2,-3,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,8,0,No children yet,No,NEVER,101653,101653,No,"Master's Degree (MA, MBA, MS, MSW)",No,No,90,1501,-4,1501,-4,-5,1,-1,1: EMPLOYED,
2577,2902,1994,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1990,Yes,3,47000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,1,1: URBAN,11,1,31,No,NEVER,2000,46000,No,"Master's Degree (MA, MBA, MS, MSW)",No,Yes,22,2201,-4,2201,-4,-4,1,58000,1: EMPLOYED,
2578,2903,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,2000,Yes,2,55300,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,13,0,37,No,NEVER,30000,312324,Yes,Bachelor of Arts Degree (BA),No,Yes,90,2205,-4,2205,-4,-4,2,15500,1: EMPLOYED,
2579,2904,1994,61,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,4,70230,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,16,2,No children yet,Yes,ADULT ONLY,38000,93000,Yes,"Professional Degree (MD, LLD, DDS)",No,Yes,88,827,-4,506,-4,5000,3,145500,1: EMPLOYED,
2580,2905,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1993,Yes,3,95000,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,0: RURAL,8,1,31,No,NEVER,101653,170000,Yes,Bachelor of Arts Degree (BA),No,No,115,506,-4,506,-4,5000,3,245317,1: EMPLOYED,
2581,2906,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,4,189918,0: NOT IN POVERTY,1: NORTHEAST,0: 0  NEVER MARRIED,0,1: URBAN,6,0,No children yet,Yes,ADULT ONLY,24000,138775,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,60,204,-4,2205,-4,5000,2,100000,1: EMPLOYED,
2582,2907,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1999,Yes,1,88200,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,14,0,37,No,NEVER,101653,265933,Yes,Bachelor of Science (BS),No,No,50,2204,-4,2204,-4,5000,2,36500,1: EMPLOYED,
2583,2908,1994,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1988,Yes,4,189918,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,6,2,30,No,NEVER,0,236000,Yes,Bachelor of Arts Degree (BA),No,No,-4,2204,-4,2204,-4,5000,0,946749,3: OUT OF LABOR FORCE,
2584,2909,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1986,Yes,4,-2,-3,3: SOUTH,1: 1  MARRIED,0,1: URBAN,8,2,25,No,NEVER,0,18200,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,Yes,-4,2207,-4,2207,-4,7500,0,946749,3: OUT OF LABOR FORCE,
2585,2910,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,2005,Yes,2,67300,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,1: URBAN,15,0,40,Yes,ADULT ONLY,36000,42000,No,"Master's Degree (MA, MBA, MS, MSW)",No,Yes,48,840,-4,2001,-4,-4,2,36000,1: EMPLOYED,
2586,2911,1994,61,IN OTHER COUNTRY,HISPANIC,FEMALE,1980,No,5,-1,-3,1: NORTHEAST,3: 3  DIVORCED,0,1: URBAN,19,4,19,Yes,ADULT ONLY,-1,35000,No,High school diploma (or equivalent),Yes,Yes,20,4901,-4,4901,-4,-4,2,19000,1: EMPLOYED,
2587,2912,1994,63,IN OTHER COUNTRY,HISPANIC,MALE,1987,Yes,1,15748,0: NOT IN POVERTY,4: WEST,3: 3  DIVORCED,0,1: URBAN,15,0,23,Yes,BOTH CHILD AND ADULT,8000,48000,-4,Bachelor of Arts Degree (BA),Yes,Yes,40,-4,-4,502,-4,6200,3,12000,1: EMPLOYED,
2588,2913,1994,59,IN OTHER COUNTRY,HISPANIC,MALE,1981,Yes,2,45650,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,29,1: URBAN,16,0,21,Yes,ADULT ONLY,13000,61000,-4,High school diploma (or equivalent),Yes,Yes,45,799,-4,799,-4,14000,2,28500,1: EMPLOYED,
